"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.026519451E2,7.954012037E-1,1.415838951E-1,-1.370521275E0
6.026619471E2,1.302995436E0,-1.770039886E-1,-5.616924526E-1
6.026719491E2,1.686520012E0,-8.984527516E-1,-4.793015295E-1
6.026819511E2,2.535569346E0,-1.839659759E0,-1.029359631E0
6.026919531E2,3.462038155E0,-2.192155062E0,-2.510225467E0
6.027019561E2,3.781514230E0,-2.303296013E0,-3.948915337E0
6.027119581E2,3.995139331E0,-2.494606969E0,-4.254720622E0
6.027219601E2,4.841774057E0,-2.481483479E0,-3.633966760E0
6.027319621E2,5.616732445E0,-2.267958950E0,-2.240527031E0
6.027419641E2,5.438106439E0,-2.352652361E0,-1.638652512E0
6.027519661E2,4.909005343E0,-2.789268047E0,-2.157492914E0
6.027619691E2,4.351627112E0,-3.175535113E0,-3.192469526E0
6.027719711E2,5.050848269E0,-3.271697252E0,-4.384327081E0
6.027819731E2,6.194483544E0,-3.680461480E0,-5.293781369E0
6.027919751E2,7.673545514E0,-4.187420924E0,-5.449855834E0
6.028019771E2,8.484381832E0,-5.035506930E0,-4.561216756E0
6.028119791E2,7.646255974E0,-5.921374134E0,-4.289998628E0
6.028219811E2,6.721101912E0,-6.108018427E0,-4.019837385E0
6.028319841E2,5.255179220E0,-5.186745163E0,-2.783182265E0
6.028419861E2,3.983127688E0,-3.363725994E0,-1.055526652E0
6.028519881E2,3.095537893E0,-2.420997541E0,-8.843533605E-1
6.028619901E2,1.190806518E0,-3.096274935E0,-1.370080395E0
6.028719921E2,-3.560753700E-1,-5.079883204E0,1.210192376E-1
6.028819941E2,5.003967487E-1,-6.012505329E0,2.659106103E0
6.028919971E2,-5.567523228E-2,-5.663537652E0,5.108191329E0
6.029019991E2,-2.359751904E0,-4.918652664E0,4.929622625E0
6.029120011E2,-3.795660399E0,-4.651866433E0,2.737713146E0
6.029220031E2,-4.118286078E0,-5.822341597E0,2.137634454E0
6.029320051E2,-4.219175106E0,-7.615344669E0,1.591931212E0
6.029420071E2,-5.281632609E0,-9.023242516E0,2.758624251E-1
6.029520091E2,-6.149381631E0,-9.445707355E0,-9.963901055E-1
6.029620121E2,-6.116434910E0,-8.247523406E0,-1.180032146E0
6.029720141E2,-5.037172217E0,-5.750375821E0,-3.282851985E-1
6.029820161E2,-3.718041535E0,-3.766741240E0,1.488825358E0
6.029920181E2,-2.566212557E0,-2.007058527E0,4.504937598E0
6.030020201E2,-1.579581454E-2,-7.455989331E-1,7.746065022E0
6.030120221E2,2.030338631E0,-1.132383478E-1,8.132867693E0
6.030220251E2,3.342061476E0,1.403997754E0,5.232473313E0
6.030320271E2,2.512509974E0,2.513349050E0,3.257478577E0
6.030420291E2,1.455365836E0,2.947291973E0,3.145735363E0
6.030520311E2,1.557764762E0,3.271711870E0,4.582797368E0
6.030620331E2,1.981715525E0,3.507642928E0,6.397770182E0
6.030720351E2,2.280795343E0,3.684717668E0,8.044477088E0
6.030820371E2,1.674422854E0,4.121253832E0,9.302813099E0
6.030920401E2,5.422648593E-1,4.864558318E0,1.001875963E1
6.031020421E2,3.129179483E-1,6.185395802E0,1.051989174E1
6.031120441E2,2.980612697E-1,7.503523101E0,1.096184886E1
6.031220461E2,-1.951110248E-1,8.625479824E0,1.048928274E1
6.031320481E2,-1.109520134E0,9.288790306E0,9.811371757E0
6.031420501E2,-1.744571461E0,9.400998960E0,9.337768924E0
6.031520531E2,-1.838729760E0,9.278843023E0,8.706495336E0
6.031620551E2,-1.863640653E0,9.248012409E0,7.984679368E0
6.031720571E2,-1.710242897E0,9.415769026E0,7.190115851E0
6.031820591E2,-1.575708113E0,9.472722076E0,6.074645444E0
6.031920611E2,-1.529086216E0,9.281554962E0,4.113362430E0
6.032020631E2,-1.458307278E0,8.831079621E0,1.160010987E0
6.032120661E2,-2.212291849E0,6.765089931E0,-4.350921353E0
6.032220681E2,-2.491323758E0,3.291897043E0,-9.943580811E0
6.032320701E2,-1.535444332E0,-5.840386105E-1,-1.850689362E1
6.032420721E2,-5.308244457E0,-9.788269992E0,-3.020449412E1
6.032520741E2,-1.033872278E1,-2.977083654E1,-1.895333205E1
6.032620761E2,-4.507755956E0,-4.045515900E1,-3.215107899E0
6.032720781E2,5.488867287E0,-2.716481205E1,-1.936511578E0
6.032820811E2,7.029444305E0,-1.035926405E1,-1.454073309E0
6.032920831E2,4.178440478E0,-2.133268923E-1,-1.946979555E0
6.033020851E2,2.983782107E0,6.947989667E0,-2.303723445E0
6.033120871E2,1.029303717E0,1.358186340E1,-1.495921247E0
6.033220891E2,-2.356503045E0,1.665630249E1,3.116010457E-1
6.033320911E2,-2.760127863E0,1.270440449E1,1.967185194E0
6.033420941E2,-1.793871675E0,5.208189826E0,5.039063206E0
6.033520961E2,-3.840588942E0,-4.684356487E-1,1.011784889E1
6.033620981E2,-5.928249291E0,-5.106910204E0,1.408493094E1
6.033721001E2,-7.002122020E0,-1.009510322E1,7.552577147E0
6.033821021E2,-1.086853081E1,-1.782226185E1,-4.625707160E0
6.033921041E2,-1.390502732E1,-2.497956021E1,-1.263956940E1
6.034021071E2,-6.270503780E0,-1.608588439E1,3.455841275E0
6.034121091E2,-1.116629032E0,-2.613606579E0,1.012698575E1
6.034221111E2,-8.503632036E-1,4.012727171E0,6.674168651E0
6.034321131E2,1.983825785E-1,7.537728728E0,5.017808577E0
6.034421151E2,1.333743166E0,9.301662952E0,3.523518704E0
6.034521171E2,2.426330786E0,9.445917270E0,4.779703232E0
6.034621201E2,3.953876114E0,7.984163643E0,6.872203320E0
6.034721221E2,3.434033500E0,5.329794370E0,6.056055976E0
6.034821241E2,2.504197572E0,2.358724110E0,6.571765194E0
6.034921261E2,1.786468516E0,-7.639796555E-1,6.901989037E0
6.035021281E2,4.132435609E-1,-3.173731247E0,6.537074833E0
6.035121301E2,-7.808720788E-2,-4.087827639E0,5.575055830E0
6.035221321E2,-2.783256378E-3,-3.672698132E0,4.312095549E0
6.035321351E2,5.364108463E-1,-2.565286358E0,2.091611166E0
6.035421371E2,1.888607825E0,-1.898112035E0,-6.894779420E-1
6.035521391E2,2.416663000E0,-1.311076727E0,-2.378229836E0
6.035621411E2,1.032124048E0,-2.409503084E-1,-9.251663411E-1
6.035721431E2,-5.312501668E-1,5.923334706E-1,1.769258698E0
6.035821451E2,-1.705524632E-1,1.448809061E0,2.658628385E0
6.035921481E2,-1.622591380E-1,1.898864572E0,1.724883594E0
6.036021501E2,-1.679669707E-1,2.157900319E0,8.970570213E-1
6.036121521E2,3.216595723E-1,2.666432664E0,6.129285701E-1
6.036221541E2,-1.088313744E-1,2.694738450E0,6.512868530E-1
6.036321561E2,-6.897955189E-1,2.821827682E0,8.181108391E-1
6.036421581E2,-8.411245298E-1,3.397028811E0,5.589043540E-1
6.036521611E2,-3.689248091E-1,3.718177775E0,4.369091795E-1
6.036621631E2,-3.418187253E-2,3.318905332E0,-5.618525201E-1
6.036721651E2,-1.150484996E-1,2.506942840E0,-1.932210658E0
6.036821671E2,-4.968819508E-1,1.985714436E0,-2.198364805E0
6.036921691E2,-9.954691690E-1,1.855097578E0,-2.002015742E0
6.037021711E2,-1.268382697E0,1.969597755E0,-2.324380488E0
6.037121741E2,-1.471653548E0,2.103468003E0,-2.908572881E0
6.037221761E2,-1.406582662E0,2.309197608E0,-3.187434196E0
6.037321781E2,-1.063334658E0,2.314875255E0,-3.037644904E0
6.037421801E2,-7.227037217E-1,1.917802534E0,-2.095351922E0
6.037521821E2,-1.223508222E-1,3.882369930E-1,-2.354659271E0
6.037621841E2,2.184943399E0,-1.950059869E0,-2.654295598E0
6.037721871E2,3.780214979E0,-3.882962837E0,-2.815854167E0
6.037821891E2,4.835021108E0,-4.515674840E0,-2.984945118E0
6.037921911E2,4.812737954E0,-4.100875116E0,-3.361535627E0
6.038021931E2,3.682114488E0,-3.459674710E0,-3.575138508E0
6.038121951E2,3.125652808E0,-3.121185828E0,-2.530643652E0
6.038221971E2,2.986110469E0,-3.168719013E0,-8.199746391E-1
6.038321991E2,3.834422761E0,-3.349021416E0,-9.001259324E-1
6.038422021E2,4.635625792E0,-4.026556420E0,-2.969495898E0
6.038522041E2,5.313254351E0,-4.340491675E0,-5.636969073E0
6.038622061E2,5.457124507E0,-4.043300507E0,-6.544206097E0
6.038722081E2,5.997222462E0,-3.874470926E0,-5.803634015E0
6.038822101E2,7.512306789E0,-4.150656556E0,-4.463424121E0
6.038922121E2,7.619268735E0,-4.871234668E0,-3.978196439E0
6.039022151E2,5.991328468E0,-5.162172239E0,-4.402470406E0
6.039122168E2,5.050139587E0,-4.044586895E0,-3.350971463E0
6.039222188E2,3.909162456E0,-2.372054592E0,-1.309070986E0
6.039322208E2,2.324761873E0,-1.211914381E0,-1.284937334E-1
6.039422228E2,4.782385788E-1,-1.079505352E0,-5.293496025E-1
6.039522248E2,-1.087870671E0,-3.224821293E0,-5.310879797E-1
6.039622278E2,-2.103829471E-1,-5.225114592E0,1.371419408E0
6.039722298E2,-6.141001694E-2,-6.106515693E0,3.671077868E0
6.039822318E2,-1.980911240E0,-6.255232607E0,3.780976871E0
6.039922338E2,-3.611091575E0,-5.663512509E0,2.648085855E0
6.040022358E2,-3.777783707E0,-6.501117380E0,2.081880083E0
6.040122378E2,-4.215152514E0,-7.635469031E0,1.430790281E0
6.040222408E2,-5.216524447E0,-7.958903672E0,2.412316326E-1
6.040322428E2,-6.332680732E0,-8.006741497E0,-6.420864053E-1
6.040422448E2,-6.184474865E0,-6.819628081E0,-8.695183897E-1
6.040522468E2,-5.077847203E0,-4.750429439E0,-2.015678492E-1
6.040622488E2,-4.157672630E0,-2.742206147E0,1.572302256E0
6.040722518E2,-3.402900293E0,-9.818211830E-1,3.231366959E0
6.040822538E2,-2.348592493E0,4.838395536E-1,5.834894400E0
6.040922558E2,-1.193188162E0,1.360009151E0,7.003922963E0
6.041022578E2,6.650702021E-1,2.199859353E0,6.209495101E0
6.041122598E2,2.161073456E0,2.734457417E0,4.848504202E0
6.041222618E2,1.763009194E0,2.828315753E0,3.389833227E0
6.041322638E2,1.684085231E0,2.782841957E0,3.415941630E0
6.041422668E2,2.134373169E0,2.820464112E0,4.579741320E0
6.041522688E2,1.838940260E0,2.964868703E0,5.886044673E0
6.041622708E2,1.848401785E0,3.027381871E0,7.241519308E0
6.041722728E2,1.567859395E0,2.881276909E0,8.330329919E0
6.041822748E2,1.890089071E-1,3.418947099E0,8.505914204E0
6.041922768E2,1.523007816E-2,4.689611964E0,8.896125217E0
6.042022798E2,-1.049893609E-1,6.165234017E0,8.842274115E0
6.042122818E2,-2.885814713E-1,7.306546778E0,8.756877869E0
6.042222838E2,-9.003880338E-1,8.250176287E0,8.353460335E0
6.042322858E2,-1.657141700E0,8.677246394E0,7.895174868E0
6.042422878E2,-1.529089432E0,9.037389854E0,7.475483948E0
6.042522898E2,-1.057487954E0,9.435246686E0,6.844619665E0
6.042622928E2,-9.343346290E-1,9.664742299E0,6.124494127E0
6.042722948E2,-1.537565555E0,9.671472445E0,5.145963757E0
6.042822968E2,-2.349110118E0,9.312097308E0,3.497974557E0
6.042922988E2,-2.792186392E0,8.202673507E0,8.586911005E-1
6.043023008E2,-2.284203977E0,6.131645272E0,-1.924630620E0
6.043123028E2,-1.285079714E0,3.600221894E0,-6.029890271E0
6.043223058E2,-4.012907192E-1,-7.276327783E-1,-1.524855609E1
6.043323078E2,-2.764791967E-1,-1.332064021E1,-2.923283890E1
6.043423098E2,-4.876971445E-1,-3.797923506E1,-1.729742981E1
6.043523118E2,5.371029008E-1,-4.458809265E1,-6.781241695E0
6.043623138E2,4.027769718E0,-2.479963202E1,-4.888481323E0
6.043723168E2,2.709571082E0,-6.339866375E0,-3.671933901E0
6.043823188E2,-1.232675651E-1,3.578611754E0,-3.979841845E0
6.043923208E2,-2.117976407E0,1.061922892E1,-3.442968045E0
6.044023228E2,-4.701420416E0,1.604205132E1,1.407951057E-2
6.044123248E2,-5.890118428E0,1.887189787E1,3.711003242E0
6.044223268E2,-5.503271318E0,1.591900134E1,6.452917612E0
6.044323298E2,-4.923408204E0,8.417624171E0,8.883948975E0
6.044423318E2,-4.703293279E0,2.896786648E0,1.289938107E1
6.044523338E2,-5.948947265E0,-1.998582988E0,1.559062756E1
6.044623358E2,-7.333620556E0,-7.963871466E0,7.018753840E0
6.044723378E2,-8.914039916E0,-1.827421888E1,-1.034797658E1
6.044823398E2,-1.071234349E1,-2.999010713E1,-1.623814822E1
6.044923428E2,-6.057859257E0,-2.563576983E1,3.701437489E0
6.045023448E2,1.470424756E0,-8.375977378E0,1.192930460E1
6.045123468E2,1.874589418E0,2.061525341E0,7.190395932E0
6.045223488E2,1.995926598E0,6.993255302E0,5.454916599E0
6.045323508E2,2.402085891E0,9.145351675E0,4.085369762E0
6.045423528E2,2.560421475E0,9.198550227E0,5.317355588E0
6.045523558E2,2.504644300E0,7.693034869E0,7.746468480E0
6.045623578E2,8.874292152E-1,4.877698181E0,6.664904323E0
6.045723598E2,-4.198144791E-1,1.947533872E0,6.615986516E0
6.045823618E2,-1.255643515E0,-4.279074275E-1,6.624564967E0
6.045923638E2,-3.046489110E0,-2.115702133E0,4.928680054E0
6.046023658E2,-3.366910388E0,-2.858873302E0,3.515711794E0
6.046123688E2,-2.807431837E0,-2.879991691E0,2.415522354E0
6.046223708E2,-1.363750346E0,-2.435254807E0,2.069738925E-1
6.046323728E2,-4.629160233E-2,-2.152788683E0,-2.022740175E0
6.046423748E2,-5.591304950E-2,-1.535189393E0,-1.307543839E0
6.046523768E2,-2.681242199E-1,-3.301384735E-1,1.583595568E0
6.046623788E2,-4.394310471E-1,4.585000598E-1,2.985219938E0
6.046723818E2,-4.896172605E-1,1.055065745E0,2.718292204E0
6.046823838E2,2.943258125E-1,1.894925888E0,2.318286520E0
6.046923858E2,1.096282330E0,2.545070195E0,2.151006451E0
6.047023878E2,1.949786511E0,3.141861582E0,1.167606520E0
6.047123898E2,1.580575773E0,2.936407966E0,4.510273182E-1
6.047223918E2,1.355119709E0,3.570799874E0,5.420946322E-2
6.047323948E2,1.344380567E0,4.261585838E0,-1.103615177E0
6.047423968E2,9.489897980E-1,4.227812321E0,-2.612406145E0
6.047523988E2,5.537174352E-1,3.872999182E0,-2.987061810E0
6.047624008E2,1.951601779E-1,3.507275138E0,-2.065693236E0
6.047724028E2,-2.595221617E-1,2.648413884E0,-1.888440741E0
6.047824058E2,-5.961346724E-1,1.732887263E0,-2.733304930E0
6.047924078E2,-9.731945664E-1,1.223643896E0,-3.527928089E0
6.048024098E2,-1.020218021E0,6.534573394E-1,-4.040892624E0
6.048124118E2,-9.474994889E-1,4.609371793E-1,-3.745241028E0
6.048224138E2,-7.447550337E-1,5.759793931E-1,-2.912351059E0
6.048324158E2,2.809614530E-1,3.064508182E-1,-2.160763846E0
6.048424188E2,1.814683816E0,-6.521966797E-1,-1.669626237E0
6.048524208E2,2.913601486E0,-1.697475355E0,-1.438589590E0
6.048624228E2,4.005107372E0,-2.391562073E0,-1.615198891E0
6.048724248E2,4.595759183E0,-2.955581571E0,-2.677224870E0
6.048824268E2,4.288837371E0,-3.028294036E0,-3.155699018E0
6.048924288E2,3.242690092E0,-2.548696638E0,-3.310329221E0
6.049024318E2,2.676146643E0,-2.720783703E0,-3.022136918E0
6.049124341E2,2.468307363E0,-3.347570722E0,-3.412432424E0
6.049224361E2,2.163874857E0,-4.191804582E0,-5.408010235E0
6.049324381E2,3.060986989E0,-3.879299557E0,-6.408197522E0
6.049424401E2,4.224991331E0,-3.060490560E0,-6.313251019E0
6.049524421E2,5.272150179E0,-2.853490940E0,-5.984100140E0
6.049624451E2,6.478326688E0,-3.373453422E0,-5.173928651E0
6.049724471E2,7.416698381E0,-4.409246160E0,-4.332328961E0
6.049824491E2,6.794265198E0,-5.135388483E0,-4.158942645E0
6.049924511E2,5.828686996E0,-5.163607730E0,-3.319487715E0
6.050024531E2,4.413905806E0,-4.230665177E0,-1.261748008E0
6.050124551E2,2.451044189E0,-2.857824896E0,-1.768100072E-1
6.050224581E2,6.018792329E-1,-2.505844148E0,-1.327114762E-1
6.050324601E2,-5.038493103E-1,-4.518336493E0,3.962902900E-1
6.050424621E2,1.055906282E-1,-6.516984385E0,1.763454752E0
6.050524641E2,-1.997386940E-2,-7.065801122E0,2.562328252E0
6.050624661E2,-1.895207870E0,-7.667000141E0,3.134241491E0
6.050724691E2,-3.245414017E0,-8.188408640E0,2.483282082E0
6.050824711E2,-3.482667131E0,-8.998226373E0,2.161746032E0
6.050924731E2,-4.322016227E0,-1.033163011E1,1.643114376E0
6.051024751E2,-5.532645975E0,-1.102714705E1,7.959731345E-1
6.051124771E2,-6.004116329E0,-1.041773971E1,-8.681806929E-1
6.051224791E2,-5.267306930E0,-8.256363811E0,-1.616069542E0
6.051324821E2,-4.237930343E0,-5.328236087E0,-6.408036724E-1
6.051424841E2,-3.543242239E0,-3.385353675E0,1.833366109E0
6.051524861E2,-3.426831777E0,-1.783086779E0,5.778327266E0
6.051624881E2,-2.489422243E0,-2.555443740E-1,7.692371210E0
6.051724901E2,-1.853954155E0,9.461987758E-1,7.374627664E0
6.051824931E2,-6.119255899E-1,1.824914836E0,5.808649757E0
6.051924951E2,1.761382499E0,2.343099180E0,4.488271572E0
6.052024971E2,2.177247147E0,2.084809538E0,3.487661238E0
6.052124991E2,2.550286203E0,1.389661551E0,3.652008929E0
6.052225011E2,2.957985361E0,8.123764747E-1,5.403552318E0
6.052325031E2,2.386735196E0,8.257467180E-1,6.819141592E0
6.052425061E2,1.663920524E0,1.288491272E0,7.966633106E0
6.052525081E2,1.880876929E0,1.671341225E0,8.888005773E0
6.052625101E2,1.358683587E0,2.356577012E0,9.813370335E0
6.052725121E2,1.094989949E0,3.514036859E0,1.082047137E1
6.052825141E2,1.165830574E0,4.907610782E0,1.083588931E1
6.052925161E2,9.923642975E-1,5.762944411E0,1.077317675E1
6.053025191E2,-1.200067922E-1,6.534144208E0,1.103049400E1
6.053125211E2,-7.796573563E-1,7.634338179E0,1.010125800E1
6.053225231E2,-2.308007407E0,6.900535419E0,7.880800073E0
6.053325251E2,-2.047398760E0,6.941733731E0,6.808125438E0
6.053425271E2,-7.600159742E-1,7.336032532E0,4.357457955E0
6.053525301E2,8.237908244E-2,7.531502613E0,9.879940885E-1
6.053625321E2,3.423674865E-1,6.951031973E0,-3.036378981E0
6.053725341E2,-9.551485240E-2,4.891612215E0,-7.681389554E0
6.053825361E2,-9.891831198E-1,2.269311996E0,-1.205750130E1
6.053925381E2,-2.429243723E0,-6.187734103E-1,-1.478346622E1
6.054025401E2,-1.725328275E0,-3.642994861E0,-1.317380727E1
6.054125431E2,-1.080907515E-1,-6.111394025E0,-7.993946620E0
6.054225451E2,2.229230502E0,-6.721431695E0,-3.737266011E0
6.054325471E2,4.503282251E0,-5.684895777E0,-2.624475968E0
6.054425491E2,5.667216135E0,-3.792856659E0,-3.548216173E0
6.054525511E2,6.599567535E0,-2.001600736E0,-2.827552106E0
6.054625531E2,6.114803537E0,5.450827056E-1,7.043918502E-1
6.054725561E2,5.103255694E0,4.277051724E0,4.190732787E0
6.054825581E2,2.522587066E0,7.699406580E0,8.328013253E0
6.054925601E2,-3.119698881E0,9.028113247E0,1.292225421E1
6.055025621E2,-1.024377335E1,6.938569803E0,1.096320892E1
6.055125641E2,-1.786478281E1,1.690629435E0,-7.449995935E-2
6.055225671E2,-3.101669108E1,-1.328061485E1,-1.463760625E1
6.055325691E2,-2.801927035E1,-3.588380580E1,-1.857389102E1
6.055425711E2,-1.552860556E0,-3.168024247E1,3.346821694E0
6.055525731E2,2.466857838E0,-1.042645791E1,1.104038983E1
6.055625751E2,-7.303855012E-1,2.696060506E0,7.362212856E0
6.055725771E2,-8.764417854E-1,8.673280227E0,2.832384830E0
6.055825801E2,-7.182709475E-1,1.023804542E1,1.116018291E0
6.055925821E2,-4.154822405E-1,8.201123410E0,3.629759688E0
6.056025841E2,4.506469569E-1,4.792220659E0,7.482178425E0
6.056125861E2,1.884337603E0,1.795664724E0,9.202736249E0
6.056225881E2,1.816540453E0,-5.676751775E-1,8.653427176E0
6.056325901E2,3.202995976E0,-2.126690220E0,7.304968615E0
6.056425931E2,4.381098833E0,-3.535336511E0,6.437150595E0
6.056525951E2,4.017199413E0,-3.921011839E0,6.334778713E0
6.056625971E2,1.810937944E0,-3.059336904E0,4.056120235E0
6.056725991E2,1.221773299E0,-1.395434507E0,2.535412349E0
6.056826011E2,1.520021716E0,5.821294945E-1,4.771059000E-1
6.056926041E2,3.170219117E0,1.684049563E0,-2.977128561E0
6.057026061E2,3.487468865E0,1.816563258E0,-4.368284075E0
6.057126081E2,4.936272810E-1,1.819226080E0,-2.311843912E0
6.057226101E2,-1.209797543E0,2.503533329E0,8.862917125E-4
6.057326121E2,-6.335145333E-1,2.909260513E0,8.190675167E-1
6.057426141E2,-7.877539775E-2,2.674677238E0,1.056886568E0
6.057526171E2,4.883261587E-1,2.085472028E0,1.394290792E0
6.057626191E2,1.034073656E0,1.388241262E0,1.229482341E0
6.057726211E2,1.929628674E0,9.131444657E-1,1.233374248E0
6.057826231E2,2.383193099E0,8.050633621E-1,1.447515657E0
6.057926251E2,2.855719606E0,4.224373573E-1,1.874650083E0
6.058026271E2,2.675254358E0,4.396293408E-1,2.168124760E0
6.058126301E2,1.789393001E0,1.208238822E0,1.264332331E0
6.058226321E2,7.569857278E-1,2.109790598E0,-4.760236535E-1
6.058326341E2,2.921075799E-1,2.259401550E0,-2.061304901E0
6.058426361E2,-4.726946509E-1,1.923284299E0,-3.434172664E0
6.058526381E2,-1.358876838E0,1.587250662E0,-4.215361260E0
6.058626411E2,-1.942960326E0,1.177974803E0,-3.646445888E0
6.058726431E2,-2.381608942E0,1.129684988E0,-2.530017123E0
6.058826451E2,-2.786663404E0,1.471146594E0,-1.694447813E0
6.058926471E2,-2.453975253E0,1.631176701E0,-8.566216247E-1
6.059026491E2,-1.319594366E0,1.347340574E0,-2.447100681E-1
6.059126512E2,-1.142817688E0,6.017258531E-1,-8.161075830E-2
6.059226532E2,-2.993302982E-2,-4.559939432E-1,-1.472568052E0
6.059326552E2,2.818447699E0,-1.842386316E0,-3.604875108E0
6.059426572E2,4.406469609E0,-2.507543349E0,-4.734385556E0
6.059526592E2,5.297862725E0,-2.577763147E0,-3.601473783E0
6.059626612E2,5.661882305E0,-2.746402693E0,-1.923555171E0
6.059726642E2,4.802553858E0,-3.280930005E0,-1.287859919E0
6.059826662E2,2.624481815E0,-3.711242393E0,-1.932131867E0
6.059926682E2,2.142675485E0,-3.264786428E0,-2.890689756E0
6.060026702E2,2.582312865E0,-2.965297889E0,-3.287264586E0
6.060126722E2,2.957514368E0,-2.708723820E0,-3.850852268E0
6.060226752E2,3.016073940E0,-2.579269974E0,-4.056870725E0
6.060326772E2,3.473056355E0,-2.613437594E0,-4.075873591E0
6.060426792E2,4.090110684E0,-2.740454906E0,-4.170056448E0
6.060526812E2,5.218827081E0,-3.743827756E0,-4.022866827E0
6.060626832E2,6.416411106E0,-5.539215907E0,-3.568494317E0
6.060726852E2,6.894479458E0,-6.867854161E0,-2.794604800E0
6.060826882E2,6.259323903E0,-6.347244977E0,-1.713896676E0
6.060926902E2,4.865947616E0,-4.068317235E0,-1.281667717E0
6.061026922E2,3.866319030E0,-1.929417443E0,-1.416295034E0
6.061126942E2,3.371148742E0,-1.818364200E0,-1.161540034E0
6.061226962E2,2.367168074E0,-2.805156101E0,-1.013686023E0
6.061326992E2,1.448995003E0,-4.628592176E0,-5.019461147E-1
6.061427012E2,5.062518581E-1,-6.605401302E0,1.498010457E0
6.061527032E2,-2.275374535E-2,-7.240037039E0,3.063058072E0
6.061627052E2,-1.489504220E0,-7.388811255E0,3.888164520E0
6.061727072E2,-3.455902671E0,-7.769014758E0,3.619571500E0
6.061827103E2,-4.339766327E0,-8.210022288E0,3.127902524E0
6.061927123E2,-4.439706937E0,-8.148426549E0,2.588117981E0
6.062027143E2,-4.438968726E0,-7.148960808E0,9.078328550E-1
6.062127163E2,-4.977500796E0,-5.614557865E0,-6.400676541E-1
6.062227183E2,-5.305896215E0,-4.320935077E0,-1.276263428E0
6.062327202E2,-5.493100671E0,-2.938250424E0,-1.072726091E0
6.062427232E2,-5.360598671E0,-1.754941791E0,9.718809164E-1
6.062527252E2,-4.783020650E0,-7.687603390E-1,4.197852942E0
6.062627272E2,-2.825483654E0,-2.041830164E-1,5.734605296E0
6.062727292E2,-4.451861691E-2,1.132669991E-1,5.776301206E0
6.062827312E2,8.345664389E-1,3.802321547E-1,4.084789426E0
6.062927342E2,1.562686217E0,2.694917375E-1,3.398202932E0
6.063027362E2,2.049125150E0,4.780116338E-1,3.570194103E0
